DATAFLOW,LAST UPDATE,freq,unit,sex,isced11,citizen,age,geo,TIME_PERIOD,Value,OBS_FLAG,CONF_STATUS
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2009,"18,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2010,"17,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2011,"15,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2012,"15,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2013,"14,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2014,"14,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2015,"13,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2016,"12,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2017,"12,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2018,"11,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2019,"11,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2020,"10,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2021,"10,9",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2022,"11,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Lithuania,2023,"11,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2004,"37,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2005,"36,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2006,38,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2007,"38,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2008,"36,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2009,"26,7",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2010,"27,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2011,28,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2012,"27,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2013,26,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2014,"24,7",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2015,"28,9",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2016,"27,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2017,"27,8",u,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2018,"27,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2019,27,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2020,"26,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2021,"23,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2022,"23,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Luxembourg,2023,"22,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2004,"25,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2005,"24,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2006,"24,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2007,"24,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2008,"23,6",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2009,"22,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2010,"20,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2011,"20,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2012,"18,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2013,"17,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2014,"16,4",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2015,"16,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2016,"15,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2017,"15,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2018,"15,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2019,"15,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2020,"15,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2021,"14,8",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2022,"15,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Latvia,2023,"16,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2011,"22,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2012,"21,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2013,"21,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2014,"20,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2015,"19,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2016,"19,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2017,"19,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2018,"18,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2019,"17,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Montenegro,2020,"17,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2006,44,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2007,"41,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2008,"42,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2009,"40,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2010,"39,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2011,38,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2012,"36,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2013,"36,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2014,"35,8",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2015,"35,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2016,"33,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2017,"31,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2018,"31,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2019,"30,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,North Macedonia,2020,"29,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2005,"69,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2006,"67,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2007,"67,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2008,"65,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2009,"62,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2010,"60,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2011,"58,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2012,"56,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2013,"54,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2014,"52,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2015,"50,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2016,"47,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2017,"46,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2018,"43,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2019,42,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2020,"39,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2021,37,b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2022,"34,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Malta,2023,"33,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2004,"33,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2005,"34,3",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2006,"33,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2007,"32,7",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2008,"32,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2009,32,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2010,"31,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2011,"31,1",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2012,"30,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2013,"28,9",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2014,"28,6",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2015,28,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2016,"27,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2017,"26,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2018,"25,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2019,25,b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2020,"23,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2021,"22,7",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2022,"22,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Netherlands,2023,"22,5",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2004,"17,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2005,"16,4",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2006,29,b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2007,"29,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2008,"27,2",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2009,"26,1",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2010,"25,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2011,"25,6",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2012,"24,9",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2013,24,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2014,"24,8",b,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2015,"24,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2016,"24,8",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2017,25,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2018,"24,3",,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2019,24,,
ESTAT:EDAT_LFS_9911(1.0),12/12/24 23:00:00,Annual,Percentage,Total,"Less than primary, primary and lower secondary education (levels 0-2)",Reporting country,From 15 to 64 years,Norway,2020,24,,
